rep	mean_score	4Amp_score	4Noamp_score	4s_score	other_score	4Amp_precision	4Noamp_precision	4s_precision	other_precision	4Amp_recall	4Noamp_recall	4s_recall	other_recall	4Amp_f1	4Noamp_f1	4s_f1	other_f1	4Amp_support	4Noamp_support	4s_support	other_support
0	0.7567567567567568	0.8571428571428571	0.9871794871794872	0.35714285714285715	0.21428571428571427	0.8	0.77	0.833333333333	0.5	0.857142857143	0.987179487179	0.357142857143	0.214285714286	0.827586206897	0.865168539326	0.5	0.3	28	78	14	28
1	0.7635135135135135	0.8888888888888888	0.9605263157894737	0.36363636363636365	0.34782608695652173	0.888888888889	0.776595744681	0.888888888889	0.444444444444	0.888888888889	0.960526315789	0.363636363636	0.347826086957	0.888888888889	0.858823529412	0.516129032258	0.390243902439	27	76	22	23
2	0.7972972972972973	0.9130434782608695	0.974025974025974	0.391304347826087	0.52	0.807692307692	0.842696629213	1.0	0.541666666667	0.913043478261	0.974025974026	0.391304347826	0.52	0.857142857143	0.903614457831	0.5625	0.530612244898	23	77	23	25
3	0.8040540540540541	0.9629629629629629	0.9285714285714286	0.6428571428571429	0.2608695652173913	0.8125	0.857142857143	0.692307692308	0.5	0.962962962963	0.928571428571	0.642857142857	0.260869565217	0.881355932203	0.891428571429	0.666666666667	0.342857142857	27	84	14	23
4	0.7432432432432432	0.7272727272727273	0.948051948051948	0.5	0.37037037037037035	0.761904761905	0.760416666667	0.785714285714	0.588235294118	0.727272727273	0.948051948052	0.5	0.37037037037	0.744186046512	0.843930635838	0.611111111111	0.454545454545	22	77	22	27
5	0.75	0.9090909090909091	0.9538461538461539	0.5	0.3	0.833333333333	0.756097560976	0.666666666667	0.6	0.909090909091	0.953846153846	0.5	0.3	0.869565217391	0.843537414966	0.571428571429	0.4	33	65	20	30
6	0.7972972972972973	0.9230769230769231	0.9135802469135802	0.7058823529411765	0.3333333333333333	0.827586206897	0.850574712644	0.666666666667	0.571428571429	0.923076923077	0.913580246914	0.705882352941	0.333333333333	0.872727272727	0.880952380952	0.685714285714	0.421052631579	26	81	17	24
7	0.7702702702702703	0.8064516129032258	0.9577464788732394	0.5625	0.4	0.806451612903	0.790697674419	0.6	0.75	0.806451612903	0.957746478873	0.5625	0.4	0.806451612903	0.866242038217	0.58064516129	0.521739130435	31	71	16	30
8	0.777027027027027	0.8695652173913043	0.9625	0.4	0.4	0.833333333333	0.827956989247	0.727272727273	0.5	0.869565217391	0.9625	0.4	0.4	0.851063829787	0.890173410405	0.516129032258	0.444444444444	23	80	20	25
9	0.777027027027027	0.8518518518518519	0.958904109589041	0.42857142857142855	0.48148148148148145	0.851851851852	0.823529411765	0.9	0.5	0.851851851852	0.958904109589	0.428571428571	0.481481481481	0.851851851852	0.886075949367	0.58064516129	0.490566037736	27	73	21	27
10	0.7635135135135135	0.9666666666666667	1.0	0.4444444444444444	0.25	0.828571428571	0.76404494382	0.727272727273	0.615384615385	0.966666666667	1.0	0.444444444444	0.25	0.892307692308	0.866242038217	0.551724137931	0.355555555556	30	68	18	32
11	0.7837837837837838	0.8620689655172413	0.95	0.35	0.42105263157894735	0.806451612903	0.817204301075	1.0	0.470588235294	0.862068965517	0.95	0.35	0.421052631579	0.833333333333	0.878612716763	0.518518518519	0.444444444444	29	80	20	19
12	0.7364864864864865	0.9166666666666666	0.925	0.4444444444444444	0.19230769230769232	0.814814814815	0.787234042553	0.888888888889	0.277777777778	0.916666666667	0.925	0.444444444444	0.192307692308	0.862745098039	0.850574712644	0.592592592593	0.227272727273	24	80	18	26
13	0.7567567567567568	0.8571428571428571	0.9444444444444444	0.5263157894736842	0.3448275862068966	0.75	0.819277108434	0.714285714286	0.526315789474	0.857142857143	0.944444444444	0.526315789474	0.344827586207	0.8	0.877419354839	0.606060606061	0.416666666667	28	72	19	29
14	0.7702702702702703	0.8214285714285714	0.9868421052631579	0.45454545454545453	0.2727272727272727	0.821428571429	0.773195876289	1.0	0.461538461538	0.821428571429	0.986842105263	0.454545454545	0.272727272727	0.821428571429	0.867052023121	0.625	0.342857142857	28	76	22	22
15	0.7432432432432432	0.9047619047619048	0.9594594594594594	0.4090909090909091	0.3548387096774194	0.863636363636	0.771739130435	0.75	0.5	0.904761904762	0.959459459459	0.409090909091	0.354838709677	0.883720930233	0.855421686747	0.529411764706	0.415094339623	21	74	22	31
16	0.6756756756756757	0.7931034482758621	0.9253731343283582	0.35	0.25	0.766666666667	0.729411764706	0.583333333333	0.380952380952	0.793103448276	0.925373134328	0.35	0.25	0.779661016949	0.815789473684	0.4375	0.301886792453	29	67	20	32
17	0.7702702702702703	0.8888888888888888	0.9726027397260274	0.5333333333333333	0.3333333333333333	0.727272727273	0.816091954023	0.666666666667	0.6875	0.888888888889	0.972602739726	0.533333333333	0.333333333333	0.8	0.8875	0.592592592593	0.448979591837	27	73	15	33
18	0.7837837837837838	0.9310344827586207	0.972972972972973	0.47058823529411764	0.32142857142857145	0.84375	0.827586206897	0.615384615385	0.5625	0.931034482759	0.972972972973	0.470588235294	0.321428571429	0.885245901639	0.894409937888	0.533333333333	0.409090909091	29	74	17	28
19	0.7972972972972973	0.8064516129032258	0.9864864864864865	0.5	0.44	0.925925925926	0.802197802198	0.75	0.611111111111	0.806451612903	0.986486486486	0.5	0.44	0.862068965517	0.884848484848	0.6	0.511627906977	31	74	18	25
20	0.7635135135135135	0.9285714285714286	0.9864864864864865	0.5714285714285714	0.1875	0.838709677419	0.784946236559	0.533333333333	0.666666666667	0.928571428571	0.986486486486	0.571428571429	0.1875	0.881355932203	0.874251497006	0.551724137931	0.292682926829	28	74	14	32
21	0.75	0.9166666666666666	0.958904109589041	0.5625	0.2857142857142857	0.758620689655	0.786516853933	0.529411764706	0.769230769231	0.916666666667	0.958904109589	0.5625	0.285714285714	0.830188679245	0.864197530864	0.545454545455	0.416666666667	24	73	16	35
22	0.777027027027027	0.7857142857142857	0.9861111111111112	0.5882352941176471	0.3870967741935484	0.814814814815	0.755319148936	1.0	0.705882352941	0.785714285714	0.986111111111	0.588235294118	0.387096774194	0.8	0.855421686747	0.740740740741	0.5	28	72	17	31
