rep	mean_score	4Amp_score	4Noamp_score	4s_score	other_score	4Amp_precision	4Noamp_precision	4s_precision	other_precision	4Amp_recall	4Noamp_recall	4s_recall	other_recall	4Amp_f1	4Noamp_f1	4s_f1	other_f1	4Amp_support	4Noamp_support	4s_support	other_support
0	0.7635135135135135	0.75	0.9397590361445783	0.35	0.47619047619047616	0.818181818182	0.829787234043	0.777777777778	0.434782608696	0.75	0.939759036145	0.35	0.47619047619	0.782608695652	0.881355932203	0.48275862069	0.454545454545	24	83	20	21
1	0.75	0.7916666666666666	0.9736842105263158	0.5263157894736842	0.27586206896551724	0.678571428571	0.778947368421	0.666666666667	0.8	0.791666666667	0.973684210526	0.526315789474	0.275862068966	0.730769230769	0.865497076023	0.588235294118	0.410256410256	24	76	19	29
2	0.7364864864864865	0.8125	0.9264705882352942	0.7647058823529411	0.22580645161290322	0.838709677419	0.732558139535	0.684210526316	0.583333333333	0.8125	0.926470588235	0.764705882353	0.225806451613	0.825396825397	0.818181818182	0.722222222222	0.325581395349	32	68	17	31
3	0.7432432432432432	0.7931034482758621	0.9850746268656716	0.47368421052631576	0.36363636363636365	0.766666666667	0.75	0.75	0.666666666667	0.793103448276	0.985074626866	0.473684210526	0.363636363636	0.779661016949	0.851612903226	0.58064516129	0.470588235294	29	67	19	33
4	0.777027027027027	0.8666666666666667	0.9714285714285714	0.6666666666666666	0.3333333333333333	0.8125	0.819277108434	0.526315789474	0.785714285714	0.866666666667	0.971428571429	0.666666666667	0.333333333333	0.838709677419	0.888888888889	0.588235294118	0.468085106383	30	70	15	33
5	0.7837837837837838	0.8484848484848485	0.971830985915493	0.4666666666666667	0.41379310344827586	0.933333333333	0.758241758242	0.777777777778	0.666666666667	0.848484848485	0.971830985915	0.466666666667	0.413793103448	0.888888888889	0.851851851852	0.583333333333	0.510638297872	33	71	15	29
6	0.75	0.8214285714285714	0.9701492537313433	0.6470588235294118	0.3333333333333333	0.69696969697	0.730337078652	0.846153846154	0.923076923077	0.821428571429	0.970149253731	0.647058823529	0.333333333333	0.754098360656	0.833333333333	0.733333333333	0.489795918367	28	67	17	36
7	0.7094594594594594	0.6818181818181818	0.9705882352941176	0.45454545454545453	0.3888888888888889	0.75	0.694736842105	0.833333333333	0.666666666667	0.681818181818	0.970588235294	0.454545454545	0.388888888889	0.714285714286	0.80981595092	0.588235294118	0.491228070175	22	68	22	36
8	0.7162162162162162	0.7037037037037037	0.927536231884058	0.6666666666666666	0.2903225806451613	0.76	0.727272727273	0.7	0.6	0.703703703704	0.927536231884	0.666666666667	0.290322580645	0.730769230769	0.815286624204	0.682926829268	0.391304347826	27	69	21	31
9	0.7567567567567568	0.896551724137931	0.9459459459459459	0.6	0.23333333333333334	0.866666666667	0.752688172043	0.642857142857	0.636363636364	0.896551724138	0.945945945946	0.6	0.233333333333	0.881355932203	0.838323353293	0.620689655172	0.341463414634	29	74	15	30
10	0.7837837837837838	0.8636363636363636	0.9259259259259259	0.6470588235294118	0.39285714285714285	0.678571428571	0.824175824176	0.916666666667	0.647058823529	0.863636363636	0.925925925926	0.647058823529	0.392857142857	0.76	0.872093023256	0.758620689655	0.488888888889	22	81	17	28
11	0.7364864864864865	0.8571428571428571	0.953125	0.7368421052631579	0.2702702702702703	0.8	0.734939759036	0.666666666667	0.714285714286	0.857142857143	0.953125	0.736842105263	0.27027027027	0.827586206897	0.829931972789	0.7	0.392156862745	28	64	19	37
12	0.8040540540540541	0.8518518518518519	0.9459459459459459	0.631578947368421	0.5	0.821428571429	0.853658536585	0.8	0.608695652174	0.851851851852	0.945945945946	0.631578947368	0.5	0.836363636364	0.897435897436	0.705882352941	0.549019607843	27	74	19	28
13	0.7297297297297297	0.92	0.9358974358974359	0.4117647058823529	0.17857142857142858	0.766666666667	0.829545454545	0.5	0.3125	0.92	0.935897435897	0.411764705882	0.178571428571	0.836363636364	0.879518072289	0.451612903226	0.227272727273	25	78	17	28
14	0.75	0.8	0.961038961038961	0.47058823529411764	0.3103448275862069	0.909090909091	0.762886597938	0.8	0.473684210526	0.8	0.961038961039	0.470588235294	0.310344827586	0.851063829787	0.850574712644	0.592592592593	0.375	25	77	17	29
15	0.7972972972972973	0.8076923076923077	1.0	0.6190476190476191	0.43333333333333335	0.875	0.825581395349	0.722222222222	0.65	0.807692307692	1.0	0.619047619048	0.433333333333	0.84	0.904458598726	0.666666666667	0.52	26	71	21	30
16	0.7635135135135135	0.7714285714285715	0.9466666666666667	0.6153846153846154	0.28	0.9	0.788888888889	0.421052631579	0.777777777778	0.771428571429	0.946666666667	0.615384615385	0.28	0.830769230769	0.860606060606	0.5	0.411764705882	35	75	13	25
17	0.7702702702702703	0.8214285714285714	0.9493670886075949	0.4	0.38095238095238093	0.821428571429	0.824175824176	0.8	0.421052631579	0.821428571429	0.949367088608	0.4	0.380952380952	0.821428571429	0.882352941176	0.533333333333	0.4	28	79	20	21
18	0.7297297297297297	0.7272727272727273	0.9620253164556962	0.5	0.2413793103448276	0.888888888889	0.791666666667	0.5	0.4375	0.727272727273	0.962025316456	0.5	0.241379310345	0.8	0.868571428571	0.5	0.311111111111	22	79	18	29
19	0.777027027027027	0.9	0.9523809523809523	0.5789473684210527	0.24	0.782608695652	0.851063829787	0.733333333333	0.375	0.9	0.952380952381	0.578947368421	0.24	0.837209302326	0.898876404494	0.647058823529	0.292682926829	20	84	19	25
