rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
10	0.7919463087248322	0.9393939393939394	1.0	0.5882352941176471	0.12	0.9393939393939394	0.7254901960784313	0.9090909090909091	1.0	0.9393939393939394	1.0	0.5882352941176471	0.12	0.9393939393939394	0.8409090909090908	0.7142857142857143	0.21428571428571425	33	74	17	25
11	0.7651006711409396	0.8181818181818182	0.9864864864864865	0.4117647058823529	0.28	0.9	0.7373737373737373	0.875	0.5833333333333334	0.8181818181818182	0.9864864864864865	0.4117647058823529	0.28	0.8571428571428572	0.8439306358381503	0.56	0.3783783783783784	33	74	17	25
12	0.7449664429530202	0.8787878787878788	0.9324324324324325	0.4117647058823529	0.24	0.8787878787878788	0.696969696969697	0.7777777777777778	0.75	0.8787878787878788	0.9324324324324325	0.4117647058823529	0.24	0.8787878787878788	0.7976878612716763	0.5384615384615384	0.36363636363636365	33	74	17	25
13	0.7583892617449665	0.8787878787878788	0.972972972972973	0.5882352941176471	0.08	1.0	0.72	0.7692307692307693	0.2857142857142857	0.8787878787878788	0.972972972972973	0.5882352941176471	0.08	0.9354838709677419	0.8275862068965518	0.6666666666666667	0.125	33	74	17	25
14	0.738255033557047	0.8787878787878788	0.972972972972973	0.4117647058823529	0.08	1.0	0.7128712871287128	0.5833333333333334	0.2857142857142857	0.8787878787878788	0.972972972972973	0.4117647058823529	0.08	0.9354838709677419	0.8228571428571428	0.4827586206896552	0.125	33	74	17	25
15	0.7718120805369127	0.8484848484848485	0.9864864864864865	0.6470588235294118	0.12	0.9333333333333333	0.7156862745098039	0.7857142857142857	1.0	0.8484848484848485	0.9864864864864865	0.6470588235294118	0.12	0.888888888888889	0.8295454545454546	0.7096774193548386	0.21428571428571425	33	74	17	25
16	0.7583892617449665	0.8181818181818182	0.972972972972973	0.5294117647058824	0.2	0.9642857142857143	0.7346938775510204	0.6	0.625	0.8181818181818182	0.972972972972973	0.5294117647058824	0.2	0.8852459016393442	0.8372093023255813	0.5625	0.30303030303030304	33	74	17	25
17	0.7583892617449665	0.9090909090909091	0.972972972972973	0.35294117647058826	0.2	0.967741935483871	0.7346938775510204	0.5454545454545454	0.5555555555555556	0.9090909090909091	0.972972972972973	0.35294117647058826	0.2	0.9374999999999999	0.8372093023255813	0.42857142857142855	0.29411764705882354	33	74	17	25
18	0.7785234899328859	0.8484848484848485	0.9459459459459459	0.6470588235294118	0.28	0.9032258064516129	0.7446808510638298	0.9166666666666666	0.5833333333333334	0.8484848484848485	0.9459459459459459	0.6470588235294118	0.28	0.875	0.8333333333333334	0.7586206896551724	0.3783783783783784	33	74	17	25
19	0.7315436241610739	0.8181818181818182	0.972972972972973	0.47058823529411764	0.08	1.0	0.6857142857142857	0.6153846153846154	0.5	0.8181818181818182	0.972972972972973	0.47058823529411764	0.08	0.9	0.8044692737430168	0.5333333333333333	0.13793103448275865	33	74	17	25
20	0.7449664429530202	0.8484848484848485	0.972972972972973	0.5294117647058824	0.08	0.875	0.6857142857142857	1.0	0.6666666666666666	0.8484848484848485	0.972972972972973	0.5294117647058824	0.08	0.8615384615384615	0.8044692737430168	0.6923076923076924	0.14285714285714285	33	74	17	25
21	0.7181208053691275	0.8181818181818182	0.9324324324324325	0.47058823529411764	0.12	0.9	0.6831683168316832	0.6666666666666666	0.5	0.8181818181818182	0.9324324324324325	0.47058823529411764	0.12	0.8571428571428572	0.7885714285714286	0.5517241379310345	0.1935483870967742	33	74	17	25
22	0.7583892617449665	0.8181818181818182	0.972972972972973	0.5882352941176471	0.16	0.9310344827586207	0.7422680412371134	0.625	0.5714285714285714	0.8181818181818182	0.972972972972973	0.5882352941176471	0.16	0.8709677419354839	0.8421052631578948	0.6060606060606061	0.25	33	74	17	25
23	0.7919463087248322	0.9090909090909091	0.972972972972973	0.6470588235294118	0.2	0.967741935483871	0.7272727272727273	0.8461538461538461	0.8333333333333334	0.9090909090909091	0.972972972972973	0.6470588235294118	0.2	0.9374999999999999	0.8323699421965318	0.7333333333333334	0.3225806451612903	33	74	17	25
24	0.7181208053691275	0.7878787878787878	0.9459459459459459	0.47058823529411764	0.12	0.9285714285714286	0.7070707070707071	0.5333333333333333	0.42857142857142855	0.7878787878787878	0.9459459459459459	0.47058823529411764	0.12	0.8524590163934426	0.8092485549132947	0.5	0.1875	33	74	17	25
25	0.7315436241610739	0.9090909090909091	0.9459459459459459	0.29411764705882354	0.16	0.9375	0.7	0.625	0.4444444444444444	0.9090909090909091	0.9459459459459459	0.29411764705882354	0.16	0.923076923076923	0.8045977011494254	0.4	0.23529411764705882	33	74	17	25
26	0.738255033557047	0.8181818181818182	0.918918918918919	0.7058823529411765	0.12	0.8709677419354839	0.7391304347826086	0.631578947368421	0.42857142857142855	0.8181818181818182	0.918918918918919	0.7058823529411765	0.12	0.84375	0.8192771084337348	0.6666666666666667	0.1875	33	74	17	25
27	0.7718120805369127	0.9393939393939394	0.972972972972973	0.47058823529411764	0.16	0.9393939393939394	0.7346938775510204	0.8	0.5	0.9393939393939394	0.972972972972973	0.47058823529411764	0.16	0.9393939393939394	0.8372093023255813	0.5925925925925927	0.24242424242424243	33	74	17	25
28	0.7449664429530202	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.16	0.9666666666666667	0.696078431372549	0.7	0.5714285714285714	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.16	0.9206349206349207	0.8068181818181818	0.5185185185185185	0.25	33	74	17	25
29	0.7583892617449665	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.16	1.0	0.7227722772277227	0.5714285714285714	0.6666666666666666	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.16	0.9180327868852458	0.8342857142857142	0.5161290322580646	0.25806451612903225	33	74	17	25
30	0.7785234899328859	0.9393939393939394	0.972972972972973	0.5294117647058824	0.16	0.8857142857142857	0.7422680412371134	0.8181818181818182	0.6666666666666666	0.9393939393939394	0.972972972972973	0.5294117647058824	0.16	0.9117647058823529	0.8421052631578948	0.6428571428571428	0.25806451612903225	33	74	17	25
31	0.7516778523489933	0.8484848484848485	0.9864864864864865	0.4117647058823529	0.16	1.0	0.73	0.5384615384615384	0.5	0.8484848484848485	0.9864864864864865	0.4117647058823529	0.16	0.9180327868852458	0.839080459770115	0.4666666666666667	0.24242424242424243	33	74	17	25
32	0.7315436241610739	0.9090909090909091	0.972972972972973	0.29411764705882354	0.08	1.0	0.6990291262135923	0.7142857142857143	0.2222222222222222	0.9090909090909091	0.972972972972973	0.29411764705882354	0.08	0.9523809523809523	0.8135593220338985	0.4166666666666667	0.11764705882352941	33	74	17	25
33	0.785234899328859	0.8181818181818182	0.9459459459459459	0.5882352941176471	0.4	0.9310344827586207	0.7692307692307693	0.8333333333333334	0.5882352941176471	0.8181818181818182	0.9459459459459459	0.5882352941176471	0.4	0.8709677419354839	0.8484848484848485	0.6896551724137931	0.4761904761904762	33	74	17	25
34	0.7516778523489933	0.8484848484848485	0.972972972972973	0.4117647058823529	0.2	0.9032258064516129	0.6990291262135923	0.875	0.7142857142857143	0.8484848484848485	0.972972972972973	0.4117647058823529	0.2	0.875	0.8135593220338985	0.56	0.3125	33	74	17	25
35	0.7449664429530202	0.8181818181818182	0.972972972972973	0.4117647058823529	0.2	0.9310344827586207	0.7346938775510204	0.5833333333333334	0.5	0.8181818181818182	0.972972972972973	0.4117647058823529	0.2	0.8709677419354839	0.8372093023255813	0.4827586206896552	0.28571428571428575	33	74	17	25
36	0.7516778523489933	0.8787878787878788	0.972972972972973	0.35294117647058826	0.2	0.9354838709677419	0.72	0.8571428571428571	0.45454545454545453	0.8787878787878788	0.972972972972973	0.35294117647058826	0.2	0.90625	0.8275862068965518	0.5	0.2777777777777778	33	74	17	25
37	0.738255033557047	0.7878787878787878	0.9459459459459459	0.47058823529411764	0.24	0.9629629629629629	0.7070707070707071	0.8	0.46153846153846156	0.7878787878787878	0.9459459459459459	0.47058823529411764	0.24	0.8666666666666665	0.8092485549132947	0.5925925925925927	0.3157894736842105	33	74	17	25
38	0.7046979865771812	0.7878787878787878	0.9459459459459459	0.4117647058823529	0.08	0.9285714285714286	0.660377358490566	0.5833333333333334	0.6666666666666666	0.7878787878787878	0.9459459459459459	0.4117647058823529	0.08	0.8524590163934426	0.7777777777777778	0.4827586206896552	0.14285714285714285	33	74	17	25
39	0.7919463087248322	0.9393939393939394	0.9864864864864865	0.47058823529411764	0.24	1.0	0.7373737373737373	0.8888888888888888	0.6	0.9393939393939394	0.9864864864864865	0.47058823529411764	0.24	0.96875	0.8439306358381503	0.6153846153846153	0.34285714285714286	33	74	17	25
40	0.7516778523489933	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.2	0.90625	0.6893203883495146	0.875	0.8333333333333334	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.2	0.8923076923076922	0.8022598870056498	0.56	0.3225806451612903	33	74	17	25
41	0.7315436241610739	0.8181818181818182	0.9459459459459459	0.4117647058823529	0.2	0.9310344827586207	0.7216494845360825	0.6363636363636364	0.4166666666666667	0.8181818181818182	0.9459459459459459	0.4117647058823529	0.2	0.8709677419354839	0.8187134502923976	0.5	0.2702702702702703	33	74	17	25
42	0.7516778523489933	0.8787878787878788	0.9594594594594594	0.47058823529411764	0.16	0.9354838709677419	0.7473684210526316	0.5714285714285714	0.4444444444444444	0.8787878787878788	0.9594594594594594	0.47058823529411764	0.16	0.90625	0.8402366863905325	0.5161290322580646	0.23529411764705882	33	74	17	25
43	0.738255033557047	0.8484848484848485	0.972972972972973	0.35294117647058826	0.16	1.0	0.7128712871287128	0.6	0.4	0.8484848484848485	0.972972972972973	0.35294117647058826	0.16	0.9180327868852458	0.8228571428571428	0.4444444444444445	0.22857142857142856	33	74	17	25
44	0.7583892617449665	0.8787878787878788	0.9324324324324325	0.4117647058823529	0.32	0.9666666666666667	0.7582417582417582	0.5833333333333334	0.5	0.8787878787878788	0.9324324324324325	0.4117647058823529	0.32	0.9206349206349207	0.8363636363636363	0.4827586206896552	0.39024390243902435	33	74	17	25
45	0.7449664429530202	0.8484848484848485	0.972972972972973	0.5294117647058824	0.08	0.9032258064516129	0.7422680412371134	0.6	0.3333333333333333	0.8484848484848485	0.972972972972973	0.5294117647058824	0.08	0.875	0.8421052631578948	0.5625	0.12903225806451613	33	74	17	25
46	0.7181208053691275	0.8181818181818182	0.9594594594594594	0.29411764705882354	0.16	0.9310344827586207	0.7029702970297029	0.4166666666666667	0.5714285714285714	0.8181818181818182	0.9594594594594594	0.29411764705882354	0.16	0.8709677419354839	0.8114285714285714	0.3448275862068966	0.25	33	74	17	25
47	0.7449664429530202	0.8484848484848485	0.9459459459459459	0.47058823529411764	0.2	0.9032258064516129	0.7526881720430108	0.6153846153846154	0.4166666666666667	0.8484848484848485	0.9459459459459459	0.47058823529411764	0.2	0.875	0.8383233532934132	0.5333333333333333	0.2702702702702703	33	74	17	25
48	0.7651006711409396	0.8484848484848485	0.9594594594594594	0.6470588235294118	0.16	0.9655172413793104	0.7244897959183674	0.7333333333333333	0.5714285714285714	0.8484848484848485	0.9594594594594594	0.6470588235294118	0.16	0.9032258064516129	0.8255813953488371	0.6875	0.25	33	74	17	25
49	0.7583892617449665	0.8484848484848485	0.9594594594594594	0.7058823529411765	0.08	0.9655172413793104	0.7319587628865979	0.6666666666666666	0.4	0.8484848484848485	0.9594594594594594	0.7058823529411765	0.08	0.9032258064516129	0.8304093567251462	0.6857142857142857	0.13333333333333333	33	74	17	25
50	0.7651006711409396	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.2	0.9032258064516129	0.7156862745098039	0.8888888888888888	0.7142857142857143	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.2	0.875	0.8295454545454546	0.6153846153846153	0.3125	33	74	17	25
51	0.7583892617449665	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.24	0.8787878787878788	0.71	0.875	0.75	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.24	0.8787878787878788	0.8160919540229885	0.56	0.36363636363636365	33	74	17	25
52	0.7181208053691275	0.696969696969697	0.972972972972973	0.47058823529411764	0.16	0.8518518518518519	0.6923076923076923	0.8888888888888888	0.4444444444444444	0.696969696969697	0.972972972972973	0.47058823529411764	0.16	0.7666666666666667	0.8089887640449438	0.6153846153846153	0.23529411764705882	33	74	17	25
53	0.7248322147651006	0.8181818181818182	0.9594594594594594	0.29411764705882354	0.2	0.9642857142857143	0.7171717171717171	0.7142857142857143	0.3333333333333333	0.8181818181818182	0.9594594594594594	0.29411764705882354	0.2	0.8852459016393442	0.8208092485549132	0.4166666666666667	0.25	33	74	17	25
54	0.7785234899328859	0.9393939393939394	0.9594594594594594	0.5294117647058824	0.2	0.9117647058823529	0.7802197802197802	0.6428571428571429	0.5	0.9393939393939394	0.9594594594594594	0.5294117647058824	0.2	0.9253731343283583	0.8606060606060606	0.5806451612903226	0.28571428571428575	33	74	17	25
55	0.7449664429530202	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.2	0.896551724137931	0.7319587628865979	0.6428571428571429	0.5555555555555556	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.2	0.8387096774193549	0.8304093567251462	0.5806451612903226	0.29411764705882354	33	74	17	25
56	0.7248322147651006	0.8181818181818182	0.9594594594594594	0.23529411764705882	0.24	0.9310344827586207	0.6698113207547169	1.0	0.6	0.8181818181818182	0.9594594594594594	0.23529411764705882	0.24	0.8709677419354839	0.7888888888888889	0.38095238095238093	0.34285714285714286	33	74	17	25
57	0.7718120805369127	0.8484848484848485	0.972972972972973	0.5294117647058824	0.24	0.9655172413793104	0.7272727272727273	0.9	0.5454545454545454	0.8484848484848485	0.972972972972973	0.5294117647058824	0.24	0.9032258064516129	0.8323699421965318	0.6666666666666667	0.3333333333333333	33	74	17	25
58	0.7718120805369127	0.9090909090909091	0.972972972972973	0.47058823529411764	0.2	0.9375	0.7578947368421053	0.6153846153846154	0.5555555555555556	0.9090909090909091	0.972972972972973	0.47058823529411764	0.2	0.923076923076923	0.8520710059171599	0.5333333333333333	0.29411764705882354	33	74	17	25
59	0.7248322147651006	0.7272727272727273	0.9864864864864865	0.47058823529411764	0.12	0.8888888888888888	0.6822429906542056	0.8	0.6	0.7272727272727273	0.9864864864864865	0.47058823529411764	0.12	0.7999999999999999	0.8066298342541435	0.5925925925925927	0.19999999999999998	33	74	17	25
60	0.7248322147651006	0.8181818181818182	0.9594594594594594	0.35294117647058826	0.16	0.9	0.696078431372549	0.75	0.4444444444444444	0.8181818181818182	0.9594594594594594	0.35294117647058826	0.16	0.8571428571428572	0.8068181818181818	0.48	0.23529411764705882	33	74	17	25
61	0.7516778523489933	0.8484848484848485	0.9459459459459459	0.5294117647058824	0.2	0.9655172413793104	0.7291666666666666	0.6	0.5555555555555556	0.8484848484848485	0.9459459459459459	0.5294117647058824	0.2	0.9032258064516129	0.8235294117647058	0.5625	0.29411764705882354	33	74	17	25
62	0.6912751677852349	0.7272727272727273	0.9864864864864865	0.17647058823529413	0.12	0.96	0.6576576576576577	0.5	0.42857142857142855	0.7272727272727273	0.9864864864864865	0.17647058823529413	0.12	0.8275862068965517	0.7891891891891892	0.2608695652173913	0.1875	33	74	17	25
63	0.7516778523489933	0.8484848484848485	0.9594594594594594	0.47058823529411764	0.2	0.9655172413793104	0.7244897959183674	0.6153846153846154	0.5555555555555556	0.8484848484848485	0.9594594594594594	0.47058823529411764	0.2	0.9032258064516129	0.8255813953488371	0.5333333333333333	0.29411764705882354	33	74	17	25
64	0.7919463087248322	0.9696969696969697	0.972972972972973	0.47058823529411764	0.24	0.9142857142857143	0.75	1.0	0.6	0.9696969696969697	0.972972972972973	0.47058823529411764	0.24	0.9411764705882354	0.8470588235294119	0.6399999999999999	0.34285714285714286	33	74	17	25
65	0.738255033557047	0.8787878787878788	0.9594594594594594	0.23529411764705882	0.24	0.8787878787878788	0.71	0.6666666666666666	0.6	0.8787878787878788	0.9594594594594594	0.23529411764705882	0.24	0.8787878787878788	0.8160919540229885	0.3478260869565218	0.34285714285714286	33	74	17	25
66	0.7248322147651006	0.8484848484848485	0.9594594594594594	0.35294117647058826	0.12	0.9032258064516129	0.6893203883495146	0.6666666666666666	0.5	0.8484848484848485	0.9594594594594594	0.35294117647058826	0.12	0.875	0.8022598870056498	0.46153846153846156	0.1935483870967742	33	74	17	25
67	0.738255033557047	0.8181818181818182	0.9594594594594594	0.5294117647058824	0.12	0.9	0.71	0.8181818181818182	0.375	0.8181818181818182	0.9594594594594594	0.5294117647058824	0.12	0.8571428571428572	0.8160919540229885	0.6428571428571428	0.18181818181818182	33	74	17	25
68	0.7046979865771812	0.7878787878787878	0.918918918918919	0.35294117647058826	0.2	0.8387096774193549	0.7157894736842105	0.5	0.45454545454545453	0.7878787878787878	0.918918918918919	0.35294117647058826	0.2	0.8125	0.8047337278106509	0.41379310344827586	0.2777777777777778	33	74	17	25
69	0.7583892617449665	0.8484848484848485	0.9864864864864865	0.5882352941176471	0.08	1.0	0.73	0.5263157894736842	1.0	0.8484848484848485	0.9864864864864865	0.5882352941176471	0.08	0.9180327868852458	0.839080459770115	0.5555555555555555	0.14814814814814814	33	74	17	25
70	0.7516778523489933	0.8484848484848485	0.972972972972973	0.47058823529411764	0.16	1.0	0.7058823529411765	0.8	0.4444444444444444	0.8484848484848485	0.972972972972973	0.47058823529411764	0.16	0.9180327868852458	0.8181818181818183	0.5925925925925927	0.23529411764705882	33	74	17	25
71	0.738255033557047	0.8484848484848485	0.972972972972973	0.4117647058823529	0.12	0.9655172413793104	0.7058823529411765	0.6363636363636364	0.42857142857142855	0.8484848484848485	0.972972972972973	0.4117647058823529	0.12	0.9032258064516129	0.8181818181818183	0.5	0.1875	33	74	17	25
72	0.7181208053691275	0.7878787878787878	0.9324324324324325	0.47058823529411764	0.16	0.8666666666666667	0.7040816326530612	0.6153846153846154	0.5	0.7878787878787878	0.9324324324324325	0.47058823529411764	0.16	0.8253968253968254	0.8023255813953488	0.5333333333333333	0.24242424242424243	33	74	17	25
73	0.7181208053691275	0.8787878787878788	0.9324324324324325	0.4117647058823529	0.08	0.9354838709677419	0.696969696969697	0.5833333333333334	0.2857142857142857	0.8787878787878788	0.9324324324324325	0.4117647058823529	0.08	0.90625	0.7976878612716763	0.4827586206896552	0.125	33	74	17	25
74	0.7516778523489933	0.8181818181818182	0.9594594594594594	0.5882352941176471	0.16	0.9	0.7395833333333334	0.625	0.5714285714285714	0.8181818181818182	0.9594594594594594	0.5882352941176471	0.16	0.8571428571428572	0.835294117647059	0.6060606060606061	0.25	33	74	17	25
75	0.7583892617449665	0.8484848484848485	0.972972972972973	0.47058823529411764	0.2	0.9032258064516129	0.7272727272727273	0.7272727272727273	0.625	0.8484848484848485	0.972972972972973	0.47058823529411764	0.2	0.875	0.8323699421965318	0.5714285714285714	0.30303030303030304	33	74	17	25
76	0.7315436241610739	0.7878787878787878	0.972972972972973	0.4117647058823529	0.16	0.896551724137931	0.6990291262135923	0.6363636363636364	0.6666666666666666	0.7878787878787878	0.972972972972973	0.4117647058823529	0.16	0.8387096774193549	0.8135593220338985	0.5	0.25806451612903225	33	74	17	25
77	0.7583892617449665	0.9090909090909091	0.9324324324324325	0.5294117647058824	0.2	0.9090909090909091	0.7340425531914894	0.6	0.7142857142857143	0.9090909090909091	0.9324324324324325	0.5294117647058824	0.2	0.9090909090909091	0.8214285714285715	0.5625	0.3125	33	74	17	25
78	0.7046979865771812	0.8181818181818182	0.9594594594594594	0.35294117647058826	0.04	0.9	0.6761904761904762	0.46153846153846156	1.0	0.8181818181818182	0.9594594594594594	0.35294117647058826	0.04	0.8571428571428572	0.7932960893854749	0.4000000000000001	0.07692307692307693	33	74	17	25
79	0.7785234899328859	0.8787878787878788	0.9594594594594594	0.5882352941176471	0.24	0.90625	0.7634408602150538	0.7142857142857143	0.6	0.8787878787878788	0.9594594594594594	0.5882352941176471	0.24	0.8923076923076922	0.8502994011976047	0.6451612903225806	0.34285714285714286	33	74	17	25
80	0.785234899328859	0.8484848484848485	0.972972972972973	0.5882352941176471	0.28	0.9655172413793104	0.7346938775510204	0.8333333333333334	0.7	0.8484848484848485	0.972972972972973	0.5882352941176471	0.28	0.9032258064516129	0.8372093023255813	0.6896551724137931	0.4	33	74	17	25
81	0.7516778523489933	0.8181818181818182	0.972972972972973	0.29411764705882354	0.32	0.9310344827586207	0.72	0.625	0.6666666666666666	0.8181818181818182	0.972972972972973	0.29411764705882354	0.32	0.8709677419354839	0.8275862068965518	0.4	0.43243243243243246	33	74	17	25
82	0.7315436241610739	0.7878787878787878	0.9594594594594594	0.35294117647058826	0.24	0.896551724137931	0.7029702970297029	0.8571428571428571	0.5	0.7878787878787878	0.9594594594594594	0.35294117647058826	0.24	0.8387096774193549	0.8114285714285714	0.5	0.32432432432432434	33	74	17	25
83	0.7516778523489933	0.8787878787878788	0.918918918918919	0.7058823529411765	0.12	0.8787878787878788	0.7555555555555555	0.6	0.5	0.8787878787878788	0.918918918918919	0.7058823529411765	0.12	0.8787878787878788	0.8292682926829269	0.6486486486486486	0.1935483870967742	33	74	17	25
84	0.7114093959731543	0.7878787878787878	0.9459459459459459	0.35294117647058826	0.16	0.9285714285714286	0.6862745098039216	0.8571428571428571	0.3333333333333333	0.7878787878787878	0.9459459459459459	0.35294117647058826	0.16	0.8524590163934426	0.7954545454545455	0.5	0.21621621621621623	33	74	17	25
85	0.7449664429530202	0.8787878787878788	0.9459459459459459	0.35294117647058826	0.24	0.8787878787878788	0.7291666666666666	0.75	0.5	0.8787878787878788	0.9459459459459459	0.35294117647058826	0.24	0.8787878787878788	0.8235294117647058	0.48	0.32432432432432434	33	74	17	25
86	0.7583892617449665	0.9090909090909091	0.9459459459459459	0.4117647058823529	0.24	0.9375	0.7216494845360825	0.7777777777777778	0.5454545454545454	0.9090909090909091	0.9459459459459459	0.4117647058823529	0.24	0.923076923076923	0.8187134502923976	0.5384615384615384	0.3333333333333333	33	74	17	25
87	0.7583892617449665	0.9393939393939394	0.918918918918919	0.4117647058823529	0.28	0.8857142857142857	0.7640449438202247	0.5384615384615384	0.5833333333333334	0.9393939393939394	0.918918918918919	0.4117647058823529	0.28	0.9117647058823529	0.8343558282208589	0.4666666666666667	0.3783783783783784	33	74	17	25
88	0.7583892617449665	0.8787878787878788	0.9864864864864865	0.5294117647058824	0.08	0.9666666666666667	0.73	0.6	0.5	0.8787878787878788	0.9864864864864865	0.5294117647058824	0.08	0.9206349206349207	0.839080459770115	0.5625	0.13793103448275865	33	74	17	25
89	0.7449664429530202	0.8787878787878788	0.972972972972973	0.4117647058823529	0.12	0.9354838709677419	0.72	0.5384615384615384	0.6	0.8787878787878788	0.972972972972973	0.4117647058823529	0.12	0.90625	0.8275862068965518	0.4666666666666667	0.19999999999999998	33	74	17	25
90	0.7181208053691275	0.7575757575757576	0.9459459459459459	0.47058823529411764	0.16	0.8928571428571429	0.7	0.6153846153846154	0.5	0.7575757575757576	0.9459459459459459	0.47058823529411764	0.16	0.819672131147541	0.8045977011494254	0.5333333333333333	0.24242424242424243	33	74	17	25
91	0.7651006711409396	0.8787878787878788	0.972972972972973	0.47058823529411764	0.2	0.9354838709677419	0.7128712871287128	0.8	0.7142857142857143	0.8787878787878788	0.972972972972973	0.47058823529411764	0.2	0.90625	0.8228571428571428	0.5925925925925927	0.3125	33	74	17	25
92	0.7449664429530202	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.2	0.8666666666666667	0.7171717171717171	0.6923076923076923	0.7142857142857143	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.2	0.8253968253968254	0.8208092485549132	0.5999999999999999	0.3125	33	74	17	25
93	0.7516778523489933	0.9090909090909091	0.9864864864864865	0.35294117647058826	0.12	0.9375	0.7156862745098039	0.6	0.6	0.9090909090909091	0.9864864864864865	0.35294117647058826	0.12	0.923076923076923	0.8295454545454546	0.4444444444444445	0.19999999999999998	33	74	17	25
94	0.7248322147651006	0.8484848484848485	0.9459459459459459	0.47058823529411764	0.08	0.9032258064516129	0.693069306930693	0.5714285714285714	0.6666666666666666	0.8484848484848485	0.9459459459459459	0.47058823529411764	0.08	0.875	0.8	0.5161290322580646	0.14285714285714285	33	74	17	25
95	0.7516778523489933	0.8181818181818182	0.9594594594594594	0.4117647058823529	0.28	0.9310344827586207	0.7244897959183674	0.6363636363636364	0.6363636363636364	0.8181818181818182	0.9594594594594594	0.4117647058823529	0.28	0.8709677419354839	0.8255813953488371	0.5	0.3888888888888889	33	74	17	25
