rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
0	0.7986577181208053	0.8181818181818182	0.9864864864864865	0.5294117647058824	0.4	0.9310344827586207	0.7684210526315789	0.9	0.6666666666666666	0.8181818181818182	0.9864864864864865	0.5294117647058824	0.4	0.8709677419354839	0.8639053254437868	0.6666666666666667	0.5	33	74	17	25
1	0.8053691275167785	0.8787878787878788	1.0	0.5294117647058824	0.32	0.9666666666666667	0.7872340425531915	0.6923076923076923	0.6666666666666666	0.8787878787878788	1.0	0.5294117647058824	0.32	0.9206349206349207	0.880952380952381	0.5999999999999999	0.43243243243243246	33	74	17	25
2	0.785234899328859	0.8484848484848485	0.9594594594594594	0.5294117647058824	0.36	0.875	0.7634408602150538	0.8181818181818182	0.6923076923076923	0.8484848484848485	0.9594594594594594	0.5294117647058824	0.36	0.8615384615384615	0.8502994011976047	0.6428571428571428	0.47368421052631576	33	74	17	25
3	0.7718120805369127	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.24	0.9333333333333333	0.7604166666666666	0.6153846153846154	0.6	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.24	0.888888888888889	0.8588235294117647	0.5333333333333333	0.34285714285714286	33	74	17	25
4	0.7785234899328859	0.8484848484848485	0.972972972972973	0.47058823529411764	0.32	0.9032258064516129	0.782608695652174	0.6666666666666666	0.5714285714285714	0.8484848484848485	0.972972972972973	0.47058823529411764	0.32	0.875	0.8674698795180723	0.5517241379310345	0.41025641025641024	33	74	17	25
5	0.7919463087248322	0.7575757575757576	1.0	0.5294117647058824	0.4	1.0	0.74	0.75	0.8333333333333334	0.7575757575757576	1.0	0.5294117647058824	0.4	0.8620689655172413	0.8505747126436781	0.6206896551724139	0.5405405405405406	33	74	17	25
6	0.785234899328859	0.8181818181818182	0.9864864864864865	0.7058823529411765	0.2	1.0	0.776595744680851	0.631578947368421	0.5555555555555556	0.8181818181818182	0.9864864864864865	0.7058823529411765	0.2	0.9	0.8690476190476191	0.6666666666666667	0.29411764705882354	33	74	17	25
7	0.7718120805369127	0.7878787878787878	0.9864864864864865	0.5294117647058824	0.28	0.9285714285714286	0.7604166666666666	0.6923076923076923	0.5833333333333334	0.7878787878787878	0.9864864864864865	0.5294117647058824	0.28	0.8524590163934426	0.8588235294117647	0.5999999999999999	0.3783783783783784	33	74	17	25
8	0.7449664429530202	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.2	0.9629629629629629	0.7473684210526316	0.6	0.4166666666666667	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.2	0.8666666666666665	0.8402366863905325	0.5625	0.2702702702702703	33	74	17	25
9	0.7785234899328859	0.8181818181818182	0.9324324324324325	0.5882352941176471	0.4	0.9	0.7666666666666667	0.8333333333333334	0.5882352941176471	0.8181818181818182	0.9324324324324325	0.5882352941176471	0.4	0.8571428571428572	0.8414634146341464	0.6896551724137931	0.4761904761904762	33	74	17	25
10	0.785234899328859	0.8484848484848485	0.972972972972973	0.5882352941176471	0.28	0.9655172413793104	0.7422680412371134	0.7692307692307693	0.7	0.8484848484848485	0.972972972972973	0.5882352941176471	0.28	0.9032258064516129	0.8421052631578948	0.6666666666666667	0.4	33	74	17	25
11	0.7986577181208053	0.8787878787878788	1.0	0.35294117647058826	0.4	0.9666666666666667	0.7872340425531915	0.6	0.6666666666666666	0.8787878787878788	1.0	0.35294117647058826	0.4	0.9206349206349207	0.880952380952381	0.4444444444444445	0.5	33	74	17	25
12	0.7718120805369127	0.8484848484848485	1.0	0.29411764705882354	0.32	1.0	0.7628865979381443	0.625	0.5	0.8484848484848485	1.0	0.29411764705882354	0.32	0.9180327868852458	0.8654970760233918	0.4	0.39024390243902435	33	74	17	25
13	0.8053691275167785	0.7575757575757576	1.0	0.5882352941176471	0.44	1.0	0.7708333333333334	0.7692307692307693	0.7333333333333333	0.7575757575757576	1.0	0.5882352941176471	0.44	0.8620689655172413	0.8705882352941177	0.6666666666666667	0.5499999999999999	33	74	17	25
14	0.7986577181208053	0.8181818181818182	0.9864864864864865	0.7647058823529411	0.24	0.9642857142857143	0.8021978021978022	0.6190476190476191	0.6666666666666666	0.8181818181818182	0.9864864864864865	0.7647058823529411	0.24	0.8852459016393442	0.8848484848484848	0.6842105263157895	0.3529411764705882	33	74	17	25
15	0.738255033557047	0.7878787878787878	0.918918918918919	0.47058823529411764	0.32	0.896551724137931	0.7472527472527473	0.5	0.6153846153846154	0.7878787878787878	0.918918918918919	0.47058823529411764	0.32	0.8387096774193549	0.8242424242424243	0.48484848484848486	0.4210526315789474	33	74	17	25
16	0.8053691275167785	0.8181818181818182	0.9864864864864865	0.5294117647058824	0.44	0.9642857142857143	0.7849462365591398	0.75	0.6875	0.8181818181818182	0.9864864864864865	0.5294117647058824	0.44	0.8852459016393442	0.8742514970059879	0.6206896551724139	0.5365853658536586	33	74	17	25
17	0.7516778523489933	0.6363636363636364	0.9594594594594594	0.6470588235294118	0.36	0.875	0.7244897959183674	0.7857142857142857	0.6923076923076923	0.6363636363636364	0.9594594594594594	0.6470588235294118	0.36	0.7368421052631579	0.8255813953488371	0.7096774193548386	0.47368421052631576	33	74	17	25
18	0.7919463087248322	0.8181818181818182	0.9594594594594594	0.7058823529411765	0.32	1.0	0.7634408602150538	0.7058823529411765	0.6666666666666666	0.8181818181818182	0.9594594594594594	0.7058823529411765	0.32	0.9	0.8502994011976047	0.7058823529411765	0.43243243243243246	33	74	17	25
19	0.8053691275167785	0.8181818181818182	0.9864864864864865	0.7647058823529411	0.28	0.9	0.776595744680851	0.8666666666666667	0.7	0.8181818181818182	0.9864864864864865	0.7647058823529411	0.28	0.8571428571428572	0.8690476190476191	0.8125	0.4	33	74	17	25
20	0.8120805369127517	0.8787878787878788	1.0	0.5294117647058824	0.36	0.9354838709677419	0.7628865979381443	0.9	0.8181818181818182	0.8787878787878788	1.0	0.5294117647058824	0.36	0.90625	0.8654970760233918	0.6666666666666667	0.5	33	74	17	25
21	0.7651006711409396	0.7272727272727273	0.9459459459459459	0.47058823529411764	0.48	0.96	0.7865168539325843	0.5333333333333333	0.6	0.7272727272727273	0.9459459459459459	0.47058823529411764	0.48	0.8275862068965517	0.8588957055214724	0.5	0.5333333333333332	33	74	17	25
22	0.7583892617449665	0.7575757575757576	0.972972972972973	0.47058823529411764	0.32	1.0	0.7346938775510204	0.7272727272727273	0.5333333333333333	0.7575757575757576	0.972972972972973	0.47058823529411764	0.32	0.8620689655172413	0.8372093023255813	0.5714285714285714	0.4	33	74	17	25
23	0.7785234899328859	0.8484848484848485	0.972972972972973	0.47058823529411764	0.32	0.9655172413793104	0.7659574468085106	0.6153846153846154	0.6153846153846154	0.8484848484848485	0.972972972972973	0.47058823529411764	0.32	0.9032258064516129	0.8571428571428571	0.5333333333333333	0.4210526315789474	33	74	17	25
24	0.7248322147651006	0.7575757575757576	0.918918918918919	0.47058823529411764	0.28	0.9259259259259259	0.723404255319149	0.6666666666666666	0.4375	0.7575757575757576	0.918918918918919	0.47058823529411764	0.28	0.8333333333333334	0.8095238095238095	0.5517241379310345	0.34146341463414637	33	74	17	25
25	0.7315436241610739	0.7878787878787878	0.9864864864864865	0.47058823529411764	0.08	0.9629629629629629	0.7227722772277227	0.5333333333333333	0.3333333333333333	0.7878787878787878	0.9864864864864865	0.47058823529411764	0.08	0.8666666666666665	0.8342857142857142	0.5	0.12903225806451613	33	74	17	25
26	0.785234899328859	0.8484848484848485	0.9864864864864865	0.5294117647058824	0.28	1.0	0.7373737373737373	0.75	0.7	0.8484848484848485	0.9864864864864865	0.5294117647058824	0.28	0.9180327868852458	0.8439306358381503	0.6206896551724139	0.4	33	74	17	25
27	0.7315436241610739	0.7878787878787878	0.9864864864864865	0.29411764705882354	0.2	1.0	0.7156862745098039	0.38461538461538464	0.625	0.7878787878787878	0.9864864864864865	0.29411764705882354	0.2	0.8813559322033898	0.8295454545454546	0.33333333333333337	0.30303030303030304	33	74	17	25
28	0.785234899328859	0.8787878787878788	0.972972972972973	0.5882352941176471	0.24	0.9354838709677419	0.7741935483870968	0.6666666666666666	0.6	0.8787878787878788	0.972972972972973	0.5882352941176471	0.24	0.90625	0.8622754491017964	0.625	0.34285714285714286	33	74	17	25
29	0.7651006711409396	0.8484848484848485	0.9594594594594594	0.47058823529411764	0.28	0.9333333333333333	0.7717391304347826	0.6153846153846154	0.5	0.8484848484848485	0.9594594594594594	0.47058823529411764	0.28	0.888888888888889	0.855421686746988	0.5333333333333333	0.358974358974359	33	74	17	25
30	0.7718120805369127	0.8181818181818182	0.972972972972973	0.6470588235294118	0.2	0.9642857142857143	0.75	0.6875	0.5555555555555556	0.8181818181818182	0.972972972972973	0.6470588235294118	0.2	0.8852459016393442	0.8470588235294119	0.6666666666666667	0.29411764705882354	33	74	17	25
31	0.7785234899328859	0.9090909090909091	0.972972972972973	0.35294117647058826	0.32	0.9090909090909091	0.7912087912087912	0.8571428571428571	0.4444444444444444	0.9090909090909091	0.972972972972973	0.35294117647058826	0.32	0.9090909090909091	0.8727272727272727	0.5	0.37209302325581395	33	74	17	25
32	0.8322147651006712	0.9090909090909091	0.9864864864864865	0.7647058823529411	0.32	0.9375	0.8021978021978022	0.8125	0.8	0.9090909090909091	0.9864864864864865	0.7647058823529411	0.32	0.923076923076923	0.8848484848484848	0.787878787878788	0.45714285714285713	33	74	17	25
33	0.7651006711409396	0.8787878787878788	0.972972972972973	0.29411764705882354	0.32	0.9354838709677419	0.7912087912087912	0.45454545454545453	0.5	0.8787878787878788	0.972972972972973	0.29411764705882354	0.32	0.90625	0.8727272727272727	0.35714285714285715	0.39024390243902435	33	74	17	25
34	0.7516778523489933	0.7575757575757576	0.9324324324324325	0.6470588235294118	0.28	0.9615384615384616	0.7340425531914894	0.7857142857142857	0.4666666666666667	0.7575757575757576	0.9324324324324325	0.6470588235294118	0.28	0.8474576271186441	0.8214285714285715	0.7096774193548386	0.35000000000000003	33	74	17	25
35	0.7449664429530202	0.696969696969697	0.9864864864864865	0.47058823529411764	0.28	0.9583333333333334	0.7087378640776699	0.7272727272727273	0.6363636363636364	0.696969696969697	0.9864864864864865	0.47058823529411764	0.28	0.8070175438596493	0.8248587570621468	0.5714285714285714	0.3888888888888889	33	74	17	25
36	0.825503355704698	0.9696969696969697	0.9594594594594594	0.7647058823529411	0.28	0.9696969696969697	0.8352941176470589	0.6842105263157895	0.5833333333333334	0.9696969696969697	0.9594594594594594	0.7647058823529411	0.28	0.9696969696969697	0.8930817610062894	0.7222222222222222	0.3783783783783784	33	74	17	25
37	0.7785234899328859	0.7575757575757576	0.9594594594594594	0.5882352941176471	0.4	0.9259259259259259	0.7395833333333334	0.7692307692307693	0.7692307692307693	0.7575757575757576	0.9594594594594594	0.5882352941176471	0.4	0.8333333333333334	0.835294117647059	0.6666666666666667	0.5263157894736842	33	74	17	25
38	0.7651006711409396	0.8787878787878788	0.9459459459459459	0.47058823529411764	0.28	0.90625	0.7777777777777778	0.5	0.6363636363636364	0.8787878787878788	0.9459459459459459	0.47058823529411764	0.28	0.8923076923076922	0.8536585365853658	0.48484848484848486	0.3888888888888889	33	74	17	25
39	0.785234899328859	0.8484848484848485	1.0	0.5294117647058824	0.24	1.0	0.7551020408163265	0.6923076923076923	0.6	0.8484848484848485	1.0	0.5294117647058824	0.24	0.9180327868852458	0.8604651162790697	0.5999999999999999	0.34285714285714286	33	74	17	25
40	0.7516778523489933	0.7575757575757576	0.972972972972973	0.47058823529411764	0.28	0.9615384615384616	0.72	0.6666666666666666	0.6363636363636364	0.7575757575757576	0.972972972972973	0.47058823529411764	0.28	0.8474576271186441	0.8275862068965518	0.5517241379310345	0.3888888888888889	33	74	17	25
41	0.7718120805369127	0.7575757575757576	0.9864864864864865	0.5294117647058824	0.32	0.9259259259259259	0.7525773195876289	0.6	0.8	0.7575757575757576	0.9864864864864865	0.5294117647058824	0.32	0.8333333333333334	0.8538011695906433	0.5625	0.45714285714285713	33	74	17	25
42	0.7583892617449665	0.7575757575757576	0.9594594594594594	0.5882352941176471	0.28	0.8928571428571429	0.7395833333333334	0.625	0.7777777777777778	0.7575757575757576	0.9594594594594594	0.5882352941176471	0.28	0.819672131147541	0.835294117647059	0.6060606060606061	0.4117647058823529	33	74	17	25
43	0.7718120805369127	0.7878787878787878	0.9864864864864865	0.5882352941176471	0.24	0.9285714285714286	0.7604166666666666	0.5555555555555556	0.8571428571428571	0.7878787878787878	0.9864864864864865	0.5882352941176471	0.24	0.8524590163934426	0.8588235294117647	0.5714285714285715	0.375	33	74	17	25
44	0.8053691275167785	0.8787878787878788	0.972972972972973	0.6470588235294118	0.32	0.9666666666666667	0.7659574468085106	0.7857142857142857	0.7272727272727273	0.8787878787878788	0.972972972972973	0.6470588235294118	0.32	0.9206349206349207	0.8571428571428571	0.7096774193548386	0.4444444444444444	33	74	17	25
45	0.7718120805369127	0.7878787878787878	0.972972972972973	0.5294117647058824	0.32	0.9629629629629629	0.7578947368421053	0.5625	0.7272727272727273	0.7878787878787878	0.972972972972973	0.5294117647058824	0.32	0.8666666666666665	0.8520710059171599	0.5454545454545455	0.4444444444444444	33	74	17	25
46	0.7651006711409396	0.8181818181818182	0.9594594594594594	0.5294117647058824	0.28	0.9	0.7473684210526316	0.6923076923076923	0.6363636363636364	0.8181818181818182	0.9594594594594594	0.5294117647058824	0.28	0.8571428571428572	0.8402366863905325	0.5999999999999999	0.3888888888888889	33	74	17	25
47	0.7651006711409396	0.8181818181818182	0.972972972972973	0.47058823529411764	0.28	0.9310344827586207	0.7912087912087912	0.47058823529411764	0.5833333333333334	0.8181818181818182	0.972972972972973	0.47058823529411764	0.28	0.8709677419354839	0.8727272727272727	0.47058823529411764	0.3783783783783784	33	74	17	25
48	0.738255033557047	0.7272727272727273	0.9594594594594594	0.4117647058823529	0.32	1.0	0.7553191489361702	0.4375	0.5333333333333333	0.7272727272727273	0.9594594594594594	0.4117647058823529	0.32	0.8421052631578948	0.8452380952380952	0.42424242424242425	0.4	33	74	17	25
49	0.7449664429530202	0.7575757575757576	0.972972972972973	0.29411764705882354	0.36	0.9615384615384616	0.75	0.5	0.5294117647058824	0.7575757575757576	0.972972972972973	0.29411764705882354	0.36	0.8474576271186441	0.8470588235294119	0.37037037037037035	0.42857142857142855	33	74	17	25
50	0.7583892617449665	0.8484848484848485	0.972972972972973	0.4117647058823529	0.24	0.9333333333333333	0.7578947368421053	0.6363636363636364	0.46153846153846156	0.8484848484848485	0.972972972972973	0.4117647058823529	0.24	0.888888888888889	0.8520710059171599	0.5	0.3157894736842105	33	74	17	25
51	0.8187919463087249	0.8787878787878788	0.9594594594594594	0.5882352941176471	0.48	0.9666666666666667	0.8068181818181818	0.9090909090909091	0.6	0.8787878787878788	0.9594594594594594	0.5882352941176471	0.48	0.9206349206349207	0.8765432098765431	0.7142857142857143	0.5333333333333332	33	74	17	25
