rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
0	0.7986577181208053	0.8787878787878788	0.9324324324324325	0.6470588235294118	0.4	0.9354838709677419	0.8313253012048193	0.6470588235294118	0.5555555555555556	0.8787878787878788	0.9324324324324325	0.6470588235294118	0.4	0.90625	0.8789808917197452	0.6470588235294118	0.46511627906976744	33	74	17	25
1	0.7986577181208053	0.8484848484848485	0.9594594594594594	0.7058823529411765	0.32	0.9655172413793104	0.8160919540229885	0.6	0.6153846153846154	0.8484848484848485	0.9594594594594594	0.7058823529411765	0.32	0.9032258064516129	0.8819875776397516	0.6486486486486486	0.4210526315789474	33	74	17	25
2	0.7718120805369127	0.8484848484848485	0.9594594594594594	0.5882352941176471	0.24	1.0	0.797752808988764	0.5	0.5	0.8484848484848485	0.9594594594594594	0.5882352941176471	0.24	0.9180327868852458	0.8711656441717791	0.5405405405405405	0.32432432432432434	33	74	17	25
3	0.7919463087248322	0.8787878787878788	0.9459459459459459	0.7647058823529411	0.24	0.90625	0.7777777777777778	0.7647058823529411	0.6	0.8787878787878788	0.9459459459459459	0.7647058823529411	0.24	0.8923076923076922	0.8536585365853658	0.7647058823529412	0.34285714285714286	33	74	17	25
4	0.8120805369127517	0.8484848484848485	0.972972972972973	0.7058823529411765	0.36	0.9655172413793104	0.7912087912087912	0.75	0.6923076923076923	0.8484848484848485	0.972972972972973	0.7058823529411765	0.36	0.9032258064516129	0.8727272727272727	0.7272727272727272	0.47368421052631576	33	74	17	25
5	0.785234899328859	0.8484848484848485	0.9594594594594594	0.6470588235294118	0.28	0.875	0.8068181818181818	0.6111111111111112	0.6363636363636364	0.8484848484848485	0.9594594594594594	0.6470588235294118	0.28	0.8615384615384615	0.8765432098765431	0.6285714285714287	0.3888888888888889	33	74	17	25
6	0.785234899328859	0.8484848484848485	0.972972972972973	0.47058823529411764	0.36	0.9655172413793104	0.8089887640449438	0.5333333333333333	0.5625	0.8484848484848485	0.972972972972973	0.47058823529411764	0.36	0.9032258064516129	0.8834355828220859	0.5	0.43902439024390244	33	74	17	25
7	0.8187919463087249	0.9090909090909091	0.972972972972973	0.6470588235294118	0.36	0.9375	0.7912087912087912	0.8461538461538461	0.6923076923076923	0.9090909090909091	0.972972972972973	0.6470588235294118	0.36	0.923076923076923	0.8727272727272727	0.7333333333333334	0.47368421052631576	33	74	17	25
8	0.7718120805369127	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.36	0.9285714285714286	0.797752808988764	0.5294117647058824	0.6	0.7878787878787878	0.9594594594594594	0.5294117647058824	0.36	0.8524590163934426	0.8711656441717791	0.5294117647058824	0.45	33	74	17	25
9	0.7919463087248322	0.8787878787878788	0.9459459459459459	0.5882352941176471	0.36	0.9666666666666667	0.7608695652173914	0.9090909090909091	0.5625	0.8787878787878788	0.9459459459459459	0.5882352941176471	0.36	0.9206349206349207	0.8433734939759038	0.7142857142857143	0.43902439024390244	33	74	17	25
10	0.7651006711409396	0.8181818181818182	0.9324324324324325	0.5882352941176471	0.32	0.8709677419354839	0.7752808988764045	0.6666666666666666	0.5714285714285714	0.8181818181818182	0.9324324324324325	0.5882352941176471	0.32	0.84375	0.8466257668711658	0.625	0.41025641025641024	33	74	17	25
11	0.8053691275167785	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.4	0.9666666666666667	0.813953488372093	0.5238095238095238	0.8333333333333334	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.4	0.9206349206349207	0.875	0.5789473684210527	0.5405405405405406	33	74	17	25
12	0.8053691275167785	0.9393939393939394	0.9594594594594594	0.5882352941176471	0.32	0.96875	0.8352941176470589	0.6666666666666666	0.47058823529411764	0.9393939393939394	0.9594594594594594	0.5882352941176471	0.32	0.9538461538461539	0.8930817610062894	0.625	0.38095238095238104	33	74	17	25
13	0.7986577181208053	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.36	0.8787878787878788	0.813953488372093	0.6470588235294118	0.6923076923076923	0.8787878787878788	0.9459459459459459	0.6470588235294118	0.36	0.8787878787878788	0.875	0.6470588235294118	0.47368421052631576	33	74	17	25
14	0.7919463087248322	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.44	0.90625	0.8452380952380952	0.5384615384615384	0.55	0.8787878787878788	0.9594594594594594	0.4117647058823529	0.44	0.8923076923076922	0.8987341772151899	0.4666666666666667	0.48888888888888893	33	74	17	25
15	0.7986577181208053	0.8787878787878788	0.9594594594594594	0.7058823529411765	0.28	0.8787878787878788	0.797752808988764	0.7058823529411765	0.7	0.8787878787878788	0.9594594594594594	0.7058823529411765	0.28	0.8787878787878788	0.8711656441717791	0.7058823529411765	0.4	33	74	17	25
16	0.7516778523489933	0.7878787878787878	0.9324324324324325	0.5294117647058824	0.32	0.8387096774193549	0.8117647058823529	0.4090909090909091	0.7272727272727273	0.7878787878787878	0.9324324324324325	0.5294117647058824	0.32	0.8125	0.8679245283018868	0.46153846153846156	0.4444444444444444	33	74	17	25
17	0.825503355704698	0.9696969696969697	0.9459459459459459	0.6470588235294118	0.4	0.9696969696969697	0.7954545454545454	0.9166666666666666	0.625	0.9696969696969697	0.9459459459459459	0.6470588235294118	0.4	0.9696969696969697	0.8641975308641975	0.7586206896551724	0.48780487804878053	33	74	17	25
18	0.7785234899328859	0.8787878787878788	0.918918918918919	0.5294117647058824	0.4	0.90625	0.7816091954022989	0.6	0.6666666666666666	0.8787878787878788	0.918918918918919	0.5294117647058824	0.4	0.8923076923076922	0.84472049689441	0.5625	0.5	33	74	17	25
19	0.785234899328859	0.9090909090909091	0.9594594594594594	0.5882352941176471	0.24	0.967741935483871	0.8255813953488372	0.5263157894736842	0.46153846153846156	0.9090909090909091	0.9594594594594594	0.5882352941176471	0.24	0.9374999999999999	0.8875000000000001	0.5555555555555555	0.3157894736842105	33	74	17	25
20	0.8053691275167785	0.8787878787878788	0.9864864864864865	0.5294117647058824	0.36	0.9354838709677419	0.8295454545454546	0.5294117647058824	0.6923076923076923	0.8787878787878788	0.9864864864864865	0.5294117647058824	0.36	0.90625	0.9012345679012347	0.5294117647058824	0.47368421052631576	33	74	17	25
21	0.7919463087248322	0.8787878787878788	0.9324324324324325	0.7058823529411765	0.32	0.9354838709677419	0.7752808988764045	0.7058823529411765	0.6666666666666666	0.8787878787878788	0.9324324324324325	0.7058823529411765	0.32	0.90625	0.8466257668711658	0.7058823529411765	0.43243243243243246	33	74	17	25
22	0.8187919463087249	0.8484848484848485	0.972972972972973	0.7647058823529411	0.36	1.0	0.8275862068965517	0.5652173913043478	0.8181818181818182	0.8484848484848485	0.972972972972973	0.7647058823529411	0.36	0.9180327868852458	0.8944099378881988	0.65	0.5	33	74	17	25
23	0.8187919463087249	0.9696969696969697	0.972972972972973	0.6470588235294118	0.28	0.9696969696969697	0.8181818181818182	0.6470588235294118	0.6363636363636364	0.9696969696969697	0.972972972972973	0.6470588235294118	0.28	0.9696969696969697	0.8888888888888891	0.6470588235294118	0.3888888888888889	33	74	17	25
24	0.8120805369127517	0.8787878787878788	0.972972972972973	0.6470588235294118	0.36	1.0	0.8	0.6470588235294118	0.6923076923076923	0.8787878787878788	0.972972972972973	0.6470588235294118	0.36	0.9354838709677419	0.8780487804878049	0.6470588235294118	0.47368421052631576	33	74	17	25
25	0.8053691275167785	0.9393939393939394	0.9459459459459459	0.5294117647058824	0.4	0.9393939393939394	0.813953488372093	0.8181818181818182	0.5263157894736842	0.9393939393939394	0.9459459459459459	0.5294117647058824	0.4	0.9393939393939394	0.875	0.6428571428571428	0.45454545454545453	33	74	17	25
26	0.8053691275167785	0.7878787878787878	0.9459459459459459	0.7058823529411765	0.48	0.9629629629629629	0.7954545454545454	0.631578947368421	0.8	0.7878787878787878	0.9459459459459459	0.7058823529411765	0.48	0.8666666666666665	0.8641975308641975	0.6666666666666667	0.6	33	74	17	25
27	0.7718120805369127	0.8787878787878788	0.9594594594594594	0.5294117647058824	0.24	0.9354838709677419	0.8255813953488372	0.5	0.42857142857142855	0.8787878787878788	0.9594594594594594	0.5294117647058824	0.24	0.90625	0.8875000000000001	0.5142857142857143	0.30769230769230765	33	74	17	25
28	0.8322147651006712	0.9090909090909091	0.9864864864864865	0.47058823529411764	0.52	0.967741935483871	0.8390804597701149	0.6666666666666666	0.6842105263157895	0.9090909090909091	0.9864864864864865	0.47058823529411764	0.52	0.9374999999999999	0.906832298136646	0.5517241379310345	0.5909090909090909	33	74	17	25
29	0.7986577181208053	0.7878787878787878	0.9459459459459459	0.7058823529411765	0.44	0.9629629629629629	0.8235294117647058	0.6666666666666666	0.5789473684210527	0.7878787878787878	0.9459459459459459	0.7058823529411765	0.44	0.8666666666666665	0.8805031446540881	0.6857142857142857	0.5	33	74	17	25
30	0.7651006711409396	0.8181818181818182	0.9864864864864865	0.4117647058823529	0.28	0.9642857142857143	0.776595744680851	0.5	0.5384615384615384	0.8181818181818182	0.9864864864864865	0.4117647058823529	0.28	0.8852459016393442	0.8690476190476191	0.45161290322580644	0.3684210526315789	33	74	17	25
31	0.7986577181208053	0.9090909090909091	0.9054054054054054	0.7058823529411765	0.4	0.967741935483871	0.8375	0.5	0.7142857142857143	0.9090909090909091	0.9054054054054054	0.7058823529411765	0.4	0.9374999999999999	0.8701298701298702	0.5853658536585366	0.5128205128205129	33	74	17	25
