rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
0	0.7919463087248322	0.7878787878787878	0.972972972972973	0.5294117647058824	0.44	0.9629629629629629	0.7741935483870968	0.6428571428571429	0.7333333333333333	0.7878787878787878	0.972972972972973	0.5294117647058824	0.44	0.8666666666666665	0.8622754491017964	0.5806451612903226	0.5499999999999999	33	74	17	25
1	0.7986577181208053	0.9393939393939394	0.9864864864864865	0.5294117647058824	0.24	0.9117647058823529	0.8295454545454546	0.5294117647058824	0.6	0.9393939393939394	0.9864864864864865	0.5294117647058824	0.24	0.9253731343283583	0.9012345679012347	0.5294117647058824	0.34285714285714286	33	74	17	25
2	0.7785234899328859	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.28	0.9655172413793104	0.776595744680851	0.7272727272727273	0.4666666666666667	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.28	0.9032258064516129	0.8690476190476191	0.5714285714285714	0.35000000000000003	33	74	17	25
3	0.8053691275167785	0.9090909090909091	0.918918918918919	0.4117647058823529	0.6	0.9090909090909091	0.8192771084337349	0.6363636363636364	0.6818181818181818	0.9090909090909091	0.918918918918919	0.4117647058823529	0.6	0.9090909090909091	0.8662420382165605	0.5	0.6382978723404256	33	74	17	25
4	0.7919463087248322	0.8787878787878788	0.9594594594594594	0.5882352941176471	0.32	0.90625	0.8160919540229885	0.5263157894736842	0.7272727272727273	0.8787878787878788	0.9594594594594594	0.5882352941176471	0.32	0.8923076923076922	0.8819875776397516	0.5555555555555555	0.4444444444444444	33	74	17	25
5	0.7785234899328859	0.8181818181818182	1.0	0.5294117647058824	0.24	0.9642857142857143	0.7474747474747475	0.6428571428571429	0.75	0.8181818181818182	1.0	0.5294117647058824	0.24	0.8852459016393442	0.8554913294797689	0.5806451612903226	0.36363636363636365	33	74	17	25
6	0.8053691275167785	0.9090909090909091	0.9324324324324325	0.6470588235294118	0.4	0.9090909090909091	0.8414634146341463	0.6470588235294118	0.5882352941176471	0.9090909090909091	0.9324324324324325	0.6470588235294118	0.4	0.9090909090909091	0.8846153846153847	0.6470588235294118	0.4761904761904762	33	74	17	25
7	0.7718120805369127	0.8484848484848485	0.9459459459459459	0.5294117647058824	0.32	0.9655172413793104	0.7526881720430108	0.6	0.6666666666666666	0.8484848484848485	0.9459459459459459	0.5294117647058824	0.32	0.9032258064516129	0.8383233532934132	0.5625	0.43243243243243246	33	74	17	25
8	0.7785234899328859	0.8181818181818182	0.9864864864864865	0.35294117647058826	0.4	0.9642857142857143	0.7684210526315789	0.6	0.625	0.8181818181818182	0.9864864864864865	0.35294117647058826	0.4	0.8852459016393442	0.8639053254437868	0.4444444444444445	0.48780487804878053	33	74	17	25
9	0.785234899328859	0.8484848484848485	0.972972972972973	0.47058823529411764	0.36	0.9655172413793104	0.75	1.0	0.5625	0.8484848484848485	0.972972972972973	0.47058823529411764	0.36	0.9032258064516129	0.8470588235294119	0.6399999999999999	0.43902439024390244	33	74	17	25
10	0.7986577181208053	0.7878787878787878	1.0	0.47058823529411764	0.44	0.9629629629629629	0.8043478260869565	0.6153846153846154	0.6470588235294118	0.7878787878787878	1.0	0.47058823529411764	0.44	0.8666666666666665	0.891566265060241	0.5333333333333333	0.5238095238095238	33	74	17	25
11	0.7583892617449665	0.7878787878787878	0.9459459459459459	0.4117647058823529	0.4	0.9285714285714286	0.7446808510638298	0.7	0.5882352941176471	0.7878787878787878	0.9459459459459459	0.4117647058823529	0.4	0.8524590163934426	0.8333333333333334	0.5185185185185185	0.4761904761904762	33	74	17	25
12	0.7651006711409396	0.8181818181818182	0.9459459459459459	0.7647058823529411	0.16	0.9	0.7777777777777778	0.6190476190476191	0.5	0.8181818181818182	0.9459459459459459	0.7647058823529411	0.16	0.8571428571428572	0.8536585365853658	0.6842105263157895	0.24242424242424243	33	74	17	25
13	0.7718120805369127	0.7878787878787878	0.9864864864864865	0.4117647058823529	0.36	0.9285714285714286	0.7604166666666666	0.875	0.5294117647058824	0.7878787878787878	0.9864864864864865	0.4117647058823529	0.36	0.8524590163934426	0.8588235294117647	0.56	0.42857142857142855	33	74	17	25
14	0.785234899328859	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.32	0.9333333333333333	0.7849462365591398	0.8	0.5	0.8484848484848485	0.9864864864864865	0.47058823529411764	0.32	0.888888888888889	0.8742514970059879	0.5925925925925927	0.39024390243902435	33	74	17	25
15	0.7718120805369127	0.9090909090909091	0.9594594594594594	0.47058823529411764	0.24	0.8571428571428571	0.7473684210526316	0.7272727272727273	0.75	0.9090909090909091	0.9594594594594594	0.47058823529411764	0.24	0.8823529411764706	0.8402366863905325	0.5714285714285714	0.36363636363636365	33	74	17	25
16	0.8120805369127517	0.8484848484848485	0.972972972972973	0.7058823529411765	0.36	0.9333333333333333	0.7741935483870968	0.8	0.8181818181818182	0.8484848484848485	0.972972972972973	0.7058823529411765	0.36	0.888888888888889	0.8622754491017964	0.7500000000000001	0.5	33	74	17	25
17	0.7583892617449665	0.8181818181818182	0.972972972972973	0.23529411764705882	0.4	0.9310344827586207	0.782608695652174	0.5	0.5	0.8181818181818182	0.972972972972973	0.23529411764705882	0.4	0.8709677419354839	0.8674698795180723	0.31999999999999995	0.4444444444444445	33	74	17	25
18	0.7986577181208053	0.8484848484848485	0.9459459459459459	0.6470588235294118	0.4	0.9333333333333333	0.8045977011494253	0.6470588235294118	0.6666666666666666	0.8484848484848485	0.9459459459459459	0.6470588235294118	0.4	0.888888888888889	0.8695652173913044	0.6470588235294118	0.5	33	74	17	25
19	0.8053691275167785	0.8484848484848485	0.972972972972973	0.7058823529411765	0.32	0.875	0.7912087912087912	0.75	0.8	0.8484848484848485	0.972972972972973	0.7058823529411765	0.32	0.8615384615384615	0.8727272727272727	0.7272727272727272	0.45714285714285713	33	74	17	25
20	0.7986577181208053	0.8484848484848485	0.972972972972973	0.6470588235294118	0.32	0.9655172413793104	0.7578947368421053	0.7857142857142857	0.7272727272727273	0.8484848484848485	0.972972972972973	0.6470588235294118	0.32	0.9032258064516129	0.8520710059171599	0.7096774193548386	0.4444444444444444	33	74	17	25
21	0.8053691275167785	0.8484848484848485	0.918918918918919	0.7058823529411765	0.48	0.9032258064516129	0.8395061728395061	0.7058823529411765	0.6	0.8484848484848485	0.918918918918919	0.7058823529411765	0.48	0.875	0.8774193548387097	0.7058823529411765	0.5333333333333332	33	74	17	25
22	0.7919463087248322	0.8787878787878788	0.972972972972973	0.47058823529411764	0.36	1.0	0.8089887640449438	0.6666666666666666	0.47368421052631576	0.8787878787878788	0.972972972972973	0.47058823529411764	0.36	0.9354838709677419	0.8834355828220859	0.5517241379310345	0.40909090909090906	33	74	17	25
23	0.7919463087248322	0.8181818181818182	0.972972972972973	0.5882352941176471	0.36	0.8709677419354839	0.7659574468085106	0.7692307692307693	0.8181818181818182	0.8181818181818182	0.972972972972973	0.5882352941176471	0.36	0.84375	0.8571428571428571	0.6666666666666667	0.5	33	74	17	25
