rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
0	0.7785234899328859	0.9090909090909091	0.972972972972973	0.5882352941176471	0.16	0.9375	0.8372093023255814	0.5	0.36363636363636365	0.9090909090909091	0.972972972972973	0.5882352941176471	0.16	0.923076923076923	0.9	0.5405405405405405	0.2222222222222222	33	74	17	25
1	0.825503355704698	0.8787878787878788	0.9864864864864865	0.6470588235294118	0.4	1.0	0.8202247191011236	0.6875	0.6666666666666666	0.8787878787878788	0.9864864864864865	0.6470588235294118	0.4	0.9354838709677419	0.8957055214723927	0.6666666666666667	0.5	33	74	17	25
2	0.8187919463087249	0.8787878787878788	0.972972972972973	0.6470588235294118	0.4	0.9666666666666667	0.8275862068965517	0.6111111111111112	0.7142857142857143	0.8787878787878788	0.972972972972973	0.6470588235294118	0.4	0.9206349206349207	0.8944099378881988	0.6285714285714287	0.5128205128205129	33	74	17	25
3	0.8053691275167785	0.8787878787878788	0.9459459459459459	0.7058823529411765	0.36	0.90625	0.7777777777777778	0.75	0.8181818181818182	0.8787878787878788	0.9459459459459459	0.7058823529411765	0.36	0.8923076923076922	0.8536585365853658	0.7272727272727272	0.5	33	74	17	25
4	0.8523489932885906	0.9090909090909091	0.9594594594594594	0.8235294117647058	0.48	1.0	0.8658536585365854	0.6363636363636364	0.8	0.9090909090909091	0.9594594594594594	0.8235294117647058	0.48	0.9523809523809523	0.9102564102564101	0.717948717948718	0.6	33	74	17	25
5	0.7986577181208053	0.9090909090909091	0.9459459459459459	0.6470588235294118	0.32	0.9375	0.813953488372093	0.5789473684210527	0.6666666666666666	0.9090909090909091	0.9459459459459459	0.6470588235294118	0.32	0.923076923076923	0.875	0.6111111111111113	0.43243243243243246	33	74	17	25
6	0.8120805369127517	0.9090909090909091	0.9324324324324325	0.6470588235294118	0.44	0.8823529411764706	0.8313253012048193	0.6470588235294118	0.7333333333333333	0.9090909090909091	0.9324324324324325	0.6470588235294118	0.44	0.8955223880597014	0.8789808917197452	0.6470588235294118	0.5499999999999999	33	74	17	25
7	0.8456375838926175	0.8484848484848485	1.0	0.6470588235294118	0.52	1.0	0.8131868131868132	0.9166666666666666	0.7222222222222222	0.8484848484848485	1.0	0.6470588235294118	0.52	0.9180327868852458	0.896969696969697	0.7586206896551724	0.6046511627906976	33	74	17	25
8	0.7516778523489933	0.8484848484848485	0.9324324324324325	0.4117647058823529	0.32	0.9032258064516129	0.7666666666666667	0.5	0.5714285714285714	0.8484848484848485	0.9324324324324325	0.4117647058823529	0.32	0.875	0.8414634146341464	0.45161290322580644	0.41025641025641024	33	74	17	25
9	0.8120805369127517	0.9090909090909091	0.9054054054054054	0.6470588235294118	0.52	0.967741935483871	0.8271604938271605	0.6470588235294118	0.65	0.9090909090909091	0.9054054054054054	0.6470588235294118	0.52	0.9374999999999999	0.864516129032258	0.6470588235294118	0.5777777777777778	33	74	17	25
10	0.785234899328859	0.9090909090909091	0.9459459459459459	0.5882352941176471	0.28	0.9375	0.8045977011494253	0.5263157894736842	0.6363636363636364	0.9090909090909091	0.9459459459459459	0.5882352941176471	0.28	0.923076923076923	0.8695652173913044	0.5555555555555555	0.3888888888888889	33	74	17	25
11	0.7986577181208053	0.8787878787878788	0.9594594594594594	0.6470588235294118	0.32	0.90625	0.8160919540229885	0.55	0.8	0.8787878787878788	0.9594594594594594	0.6470588235294118	0.32	0.8923076923076922	0.8819875776397516	0.5945945945945946	0.45714285714285713	33	74	17	25
12	0.7785234899328859	0.8181818181818182	0.9054054054054054	0.6470588235294118	0.44	0.8709677419354839	0.7790697674418605	0.6875	0.6875	0.8181818181818182	0.9054054054054054	0.6470588235294118	0.44	0.84375	0.8375	0.6666666666666667	0.5365853658536586	33	74	17	25
13	0.8053691275167785	0.8787878787878788	0.918918918918919	0.7058823529411765	0.44	0.9666666666666667	0.8192771084337349	0.6666666666666666	0.6111111111111112	0.8787878787878788	0.918918918918919	0.7058823529411765	0.44	0.9206349206349207	0.8662420382165605	0.6857142857142857	0.5116279069767442	33	74	17	25
14	0.785234899328859	0.7878787878787878	0.972972972972973	0.6470588235294118	0.32	0.9629629629629629	0.782608695652174	0.5789473684210527	0.7272727272727273	0.7878787878787878	0.972972972972973	0.6470588235294118	0.32	0.8666666666666665	0.8674698795180723	0.6111111111111113	0.4444444444444444	33	74	17	25
