rep	mean_score	4Amp_score	4Noamp_score	4s_score	other_score	4Amp_precision	4Noamp_precision	4s_precision	other_precision	4Amp_recall	4Noamp_recall	4s_recall	other_recall	4Amp_f1	4Noamp_f1	4s_f1	other_f1	4Amp_support	4Noamp_support	4s_support	other_support
0	0.7905405405405406	0.96	0.9615384615384616	0.5263157894736842	0.3076923076923077	0.857142857143	0.833333333333	0.714285714286	0.5	0.96	0.961538461538	0.526315789474	0.307692307692	0.905660377358	0.892857142857	0.606060606061	0.380952380952	25	78	19	26
1	0.777027027027027	0.875	0.9864864864864865	0.4782608695652174	0.37037037037037035	0.807692307692	0.820224719101	0.647058823529	0.625	0.875	0.986486486486	0.478260869565	0.37037037037	0.84	0.895705521472	0.55	0.46511627907	24	74	23	27
2	0.7905405405405406	0.7666666666666667	0.9615384615384616	0.625	0.375	0.851851851852	0.824175824176	0.833333333333	0.5	0.766666666667	0.961538461538	0.625	0.375	0.80701754386	0.887573964497	0.714285714286	0.428571428571	30	78	16	24
3	0.7905405405405406	0.8125	0.9866666666666667	0.6428571428571429	0.2962962962962963	0.896551724138	0.787234042553	0.692307692308	0.666666666667	0.8125	0.986666666667	0.642857142857	0.296296296296	0.852459016393	0.87573964497	0.666666666667	0.410256410256	32	75	14	27
4	0.8243243243243243	0.7777777777777778	0.9873417721518988	0.47368421052631576	0.6086956521739131	0.777777777778	0.886363636364	0.818181818182	0.636363636364	0.777777777778	0.987341772152	0.473684210526	0.608695652174	0.777777777778	0.934131736527	0.6	0.622222222222	27	79	19	23
5	0.7702702702702703	0.9	0.9452054794520548	0.34782608695652173	0.45454545454545453	0.84375	0.821428571429	0.888888888889	0.434782608696	0.9	0.945205479452	0.347826086957	0.454545454545	0.870967741935	0.87898089172	0.5	0.444444444444	30	73	23	22
6	0.7972972972972973	0.8571428571428571	0.9512195121951219	0.4666666666666667	0.391304347826087	0.827586206897	0.886363636364	0.538461538462	0.5	0.857142857143	0.951219512195	0.466666666667	0.391304347826	0.842105263158	0.917647058824	0.5	0.439024390244	28	82	15	23
7	0.8175675675675675	0.92	0.9375	0.5882352941176471	0.5	0.766666666667	0.903614457831	0.769230769231	0.590909090909	0.92	0.9375	0.588235294118	0.5	0.836363636364	0.920245398773	0.666666666667	0.541666666667	25	80	17	26
8	0.7432432432432432	0.8888888888888888	0.9538461538461539	0.6086956521739131	0.30303030303030304	0.827586206897	0.712643678161	0.823529411765	0.666666666667	0.888888888889	0.953846153846	0.608695652174	0.30303030303	0.857142857143	0.815789473684	0.7	0.416666666667	27	65	23	33
9	0.7567567567567568	0.84375	0.8987341772151899	0.3333333333333333	0.42105263157894735	0.870967741935	0.845238095238	0.75	0.32	0.84375	0.898734177215	0.333333333333	0.421052631579	0.857142857143	0.871165644172	0.461538461538	0.363636363636	32	79	18	19
