rep	mean_score	MYCNA_score	4_score	4s_score	other_score	MYCNA_precision	4_precision	4s_precision	other_precision	MYCNA_recall	4_recall	4s_recall	other_recall	MYCNA_f1	4_f1	4s_f1	other_f1	MYCNA_support	4_support	4s_support	other_support
14	0.7516778523489933	0.9090909090909091	0.9594594594594594	0.29411764705882354	0.24	0.9375	0.7395833333333334	0.7142857142857143	0.42857142857142855	0.9090909090909091	0.9594594594594594	0.29411764705882354	0.24	0.923076923076923	0.835294117647059	0.4166666666666667	0.30769230769230765	33	74	17	25
15	0.7718120805369127	0.8787878787878788	0.9594594594594594	0.47058823529411764	0.28	0.9354838709677419	0.7717391304347826	0.6153846153846154	0.5384615384615384	0.8787878787878788	0.9594594594594594	0.47058823529411764	0.28	0.90625	0.855421686746988	0.5333333333333333	0.3684210526315789	33	74	17	25
16	0.8053691275167785	0.7878787878787878	0.9594594594594594	0.8235294117647058	0.36	0.9285714285714286	0.7553191489361702	0.875	0.8181818181818182	0.7878787878787878	0.9594594594594594	0.8235294117647058	0.36	0.8524590163934426	0.8452380952380952	0.8484848484848485	0.5	33	74	17	25
17	0.7919463087248322	0.8181818181818182	0.9864864864864865	0.7058823529411765	0.24	0.9642857142857143	0.7684210526315789	0.6666666666666666	0.75	0.8181818181818182	0.9864864864864865	0.7058823529411765	0.24	0.8852459016393442	0.8639053254437868	0.6857142857142857	0.36363636363636365	33	74	17	25
18	0.7785234899328859	0.8787878787878788	0.9459459459459459	0.47058823529411764	0.36	1.0	0.7692307692307693	0.5714285714285714	0.6	0.8787878787878788	0.9459459459459459	0.47058823529411764	0.36	0.9354838709677419	0.8484848484848485	0.5161290322580646	0.45	33	74	17	25
19	0.8053691275167785	0.9090909090909091	0.972972972972973	0.7058823529411765	0.24	1.0	0.7912087912087912	0.6	0.75	0.9090909090909091	0.972972972972973	0.7058823529411765	0.24	0.9523809523809523	0.8727272727272727	0.6486486486486486	0.36363636363636365	33	74	17	25
20	0.7785234899328859	0.8787878787878788	0.972972972972973	0.4117647058823529	0.32	0.9666666666666667	0.75	0.7777777777777778	0.5714285714285714	0.8787878787878788	0.972972972972973	0.4117647058823529	0.32	0.9206349206349207	0.8470588235294119	0.5384615384615384	0.41025641025641024	33	74	17	25
21	0.7718120805369127	0.8181818181818182	0.9864864864864865	0.6470588235294118	0.16	0.9642857142857143	0.7448979591836735	0.5789473684210527	1.0	0.8181818181818182	0.9864864864864865	0.6470588235294118	0.16	0.8852459016393442	0.8488372093023255	0.6111111111111113	0.2758620689655173	33	74	17	25
22	0.7651006711409396	0.8181818181818182	0.9864864864864865	0.5294117647058824	0.2	1.0	0.7525773195876289	0.6	0.5	0.8181818181818182	0.9864864864864865	0.5294117647058824	0.2	0.9	0.8538011695906433	0.5625	0.28571428571428575	33	74	17	25
23	0.785234899328859	0.7878787878787878	0.9864864864864865	0.7058823529411765	0.24	0.9629629629629629	0.7684210526315789	0.6666666666666666	0.6666666666666666	0.7878787878787878	0.9864864864864865	0.7058823529411765	0.24	0.8666666666666665	0.8639053254437868	0.6857142857142857	0.3529411764705882	33	74	17	25
24	0.7919463087248322	0.8787878787878788	0.9594594594594594	0.6470588235294118	0.28	0.9354838709677419	0.7802197802197802	0.6875	0.6363636363636364	0.8787878787878788	0.9594594594594594	0.6470588235294118	0.28	0.90625	0.8606060606060606	0.6666666666666667	0.3888888888888889	33	74	17	25
25	0.7449664429530202	0.9090909090909091	0.9459459459459459	0.47058823529411764	0.12	0.9090909090909091	0.7777777777777778	0.47058823529411764	0.3333333333333333	0.9090909090909091	0.9459459459459459	0.47058823529411764	0.12	0.9090909090909091	0.8536585365853658	0.47058823529411764	0.1764705882352941	33	74	17	25
26	0.785234899328859	0.8181818181818182	0.9594594594594594	0.8235294117647058	0.2	0.9310344827586207	0.7553191489361702	0.7368421052631579	0.7142857142857143	0.8181818181818182	0.9594594594594594	0.8235294117647058	0.2	0.8709677419354839	0.8452380952380952	0.7777777777777778	0.3125	33	74	17	25
27	0.7718120805369127	0.8787878787878788	0.972972972972973	0.47058823529411764	0.24	0.9354838709677419	0.7422680412371134	0.7272727272727273	0.6	0.8787878787878788	0.972972972972973	0.47058823529411764	0.24	0.90625	0.8421052631578948	0.5714285714285714	0.34285714285714286	33	74	17	25
28	0.785234899328859	0.8181818181818182	0.972972972972973	0.6470588235294118	0.28	0.9642857142857143	0.7422680412371134	0.8461538461538461	0.6363636363636364	0.8181818181818182	0.972972972972973	0.6470588235294118	0.28	0.8852459016393442	0.8421052631578948	0.7333333333333334	0.3888888888888889	33	74	17	25
29	0.8120805369127517	0.9090909090909091	0.972972972972973	0.7058823529411765	0.28	0.967741935483871	0.7912087912087912	0.75	0.6363636363636364	0.9090909090909091	0.972972972972973	0.7058823529411765	0.28	0.9374999999999999	0.8727272727272727	0.7272727272727272	0.3888888888888889	33	74	17	25
30	0.7651006711409396	0.8181818181818182	0.9864864864864865	0.5882352941176471	0.16	0.9642857142857143	0.7604166666666666	0.625	0.4444444444444444	0.8181818181818182	0.9864864864864865	0.5882352941176471	0.16	0.8852459016393442	0.8588235294117647	0.6060606060606061	0.23529411764705882	33	74	17	25
31	0.8120805369127517	0.8484848484848485	0.972972972972973	0.7058823529411765	0.36	0.9655172413793104	0.782608695652174	0.75	0.75	0.8484848484848485	0.972972972972973	0.7058823529411765	0.36	0.9032258064516129	0.8674698795180723	0.7272727272727272	0.48648648648648657	33	74	17	25
32	0.7516778523489933	0.7878787878787878	0.972972972972973	0.47058823529411764	0.24	0.896551724137931	0.72	1.0	0.5	0.7878787878787878	0.972972972972973	0.47058823529411764	0.24	0.8387096774193549	0.8275862068965518	0.6399999999999999	0.32432432432432434	33	74	17	25
33	0.738255033557047	0.8787878787878788	0.9594594594594594	0.35294117647058826	0.16	0.90625	0.7319587628865979	0.6	0.4	0.8787878787878788	0.9594594594594594	0.35294117647058826	0.16	0.8923076923076922	0.8304093567251462	0.4444444444444445	0.22857142857142856	33	74	17	25
34	0.7986577181208053	0.8787878787878788	0.9864864864864865	0.7058823529411765	0.2	0.9666666666666667	0.7684210526315789	0.75	0.625	0.8787878787878788	0.9864864864864865	0.7058823529411765	0.2	0.9206349206349207	0.8639053254437868	0.7272727272727272	0.30303030303030304	33	74	17	25
35	0.7919463087248322	0.9393939393939394	0.9594594594594594	0.5882352941176471	0.24	0.96875	0.7553191489361702	0.6666666666666666	0.75	0.9393939393939394	0.9594594594594594	0.5882352941176471	0.24	0.9538461538461539	0.8452380952380952	0.625	0.36363636363636365	33	74	17	25
36	0.8053691275167785	0.8787878787878788	0.972972972972973	0.5882352941176471	0.36	0.90625	0.8	0.9090909090909091	0.5625	0.8787878787878788	0.972972972972973	0.5882352941176471	0.36	0.8923076923076922	0.8780487804878049	0.7142857142857143	0.43902439024390244	33	74	17	25
37	0.7449664429530202	0.7878787878787878	0.972972972972973	0.5294117647058824	0.16	0.9285714285714286	0.7272727272727273	0.6923076923076923	0.4444444444444444	0.7878787878787878	0.972972972972973	0.5294117647058824	0.16	0.8524590163934426	0.8323699421965318	0.5999999999999999	0.23529411764705882	33	74	17	25
38	0.785234899328859	0.9393939393939394	0.972972972972973	0.5294117647058824	0.2	0.96875	0.75	0.8181818181818182	0.5	0.9393939393939394	0.972972972972973	0.5294117647058824	0.2	0.9538461538461539	0.8470588235294119	0.6428571428571428	0.28571428571428575	33	74	17	25
39	0.7986577181208053	0.8181818181818182	0.972972972972973	0.7058823529411765	0.32	0.9642857142857143	0.7578947368421053	0.7058823529411765	0.8888888888888888	0.8181818181818182	0.972972972972973	0.7058823529411765	0.32	0.8852459016393442	0.8520710059171599	0.7058823529411765	0.47058823529411764	33	74	17	25
