rep	mean_score	4Amp_score	4Noamp_score	4s_score	other_score	4Amp_precision	4Noamp_precision	4s_precision	other_precision	4Amp_recall	4Noamp_recall	4s_recall	other_recall	4Amp_f1	4Noamp_f1	4s_f1	other_f1	4Amp_support	4Noamp_support	4s_support	other_support
0	0.75	0.9393939393939394	0.9538461538461539	0.5882352941176471	0.24242424242424243	0.815789473684	0.794871794872	0.588235294118	0.533333333333	0.939393939394	0.953846153846	0.588235294118	0.242424242424	0.87323943662	0.867132867133	0.588235294118	0.333333333333	33	65	17	33
1	0.7432432432432432	0.8333333333333334	0.9473684210526315	0.3684210526315789	0.3793103448275862	0.833333333333	0.8	0.583333333333	0.5	0.833333333333	0.947368421053	0.368421052632	0.379310344828	0.833333333333	0.867469879518	0.451612903226	0.43137254902	24	76	19	29
2	0.7297297297297297	0.875	0.9253731343283582	0.7894736842105263	0.2631578947368421	0.7	0.765432098765	0.6	0.833333333333	0.875	0.925373134328	0.789473684211	0.263157894737	0.777777777778	0.837837837838	0.681818181818	0.4	24	67	19	38
3	0.7702702702702703	0.8076923076923077	0.9726027397260274	0.5	0.4074074074074074	0.875	0.806818181818	0.733333333333	0.52380952381	0.807692307692	0.972602739726	0.5	0.407407407407	0.84	0.88198757764	0.594594594595	0.458333333333	26	73	22	27
4	0.7567567567567568	0.8181818181818182	0.961038961038961	0.5882352941176471	0.3125	0.666666666667	0.860465116279	0.47619047619	0.714285714286	0.818181818182	0.961038961039	0.588235294118	0.3125	0.734693877551	0.907975460123	0.526315789474	0.434782608696	22	77	17	32
5	0.7297297297297297	0.85	0.9230769230769231	0.46153846153846156	0.26666666666666666	0.918918918919	0.722891566265	0.428571428571	0.571428571429	0.85	0.923076923077	0.461538461538	0.266666666667	0.883116883117	0.810810810811	0.444444444444	0.363636363636	40	65	13	30
6	0.777027027027027	0.9130434782608695	0.9868421052631579	0.5	0.3333333333333333	0.807692307692	0.815217391304	0.615384615385	0.647058823529	0.913043478261	0.986842105263	0.5	0.333333333333	0.857142857143	0.892857142857	0.551724137931	0.44	23	76	16	33
7	0.7297297297297297	0.8888888888888888	0.9436619718309859	0.5882352941176471	0.21212121212121213	0.888888888889	0.720430107527	0.588235294118	0.636363636364	0.888888888889	0.943661971831	0.588235294118	0.212121212121	0.888888888889	0.817073170732	0.588235294118	0.318181818182	27	71	17	33
8	0.7635135135135135	0.8947368421052632	0.9397590361445783	0.5789473684210527	0.25925925925925924	0.894736842105	0.795918367347	0.55	0.636363636364	0.894736842105	0.939759036145	0.578947368421	0.259259259259	0.894736842105	0.861878453039	0.564102564103	0.368421052632	19	83	19	27
9	0.8108108108108109	0.8571428571428571	1.0	0.5882352941176471	0.4074074074074074	0.789473684211	0.811764705882	0.909090909091	0.785714285714	0.857142857143	1.0	0.588235294118	0.407407407407	0.821917808219	0.896103896104	0.714285714286	0.536585365854	35	69	17	27
